nb_clients,T,s,n_rounds,corrected_budget,build_seconds,solve_seconds,scip_seconds,status,objective_value,achieved_GHG
28,60,100,159,153.88513799999998,0.0004397369921207428,0.4045400239992887,0.3903588349930942,optimal,36.542195172157044,153.8103969435861
28,45,20,64,115.67018399999999,0.0004423721693456173,0.2742192449513823,0.26528979488648474,optimal,34.994239126501455,115.57576568616429
28,45,40,84,115.53751199999999,0.0004034589510411024,0.24251719610765576,0.23235867405310273,optimal,35.33267169917204,115.524873
28,45,60,104,115.63887899999999,0.0004141288809478283,0.365855225129053,0.35524444887414575,optimal,35.52077263690411,115.63638
28,45,80,124,115.72824299999999,0.00042169890366494656,0.4902403161395341,0.4786165771074593,optimal,35.65944233330266,115.726305
28,45,100,144,115.615191,0.0005210461094975471,0.40786697599105537,0.3950166548602283,optimal,35.74015868440806,115.59018127676751
28,30,20,49,76.738608,0.0004153279587626457,0.22992920991964638,0.2211560271680355,optimal,33.825987091162105,76.69881728732302
28,30,40,69,76.338849,0.00039007607847452164,0.3440034110099077,0.3349404321052134,optimal,34.248557801755425,76.28402181085292
28,30,60,89,76.13708399999999,0.0007602020632475615,0.30016693798825145,0.2871785119641572,optimal,34.416316458244594,76.06555144256349
28,30,80,109,76.14142799999999,0.00042137899436056614,0.3295643979217857,0.31812537694349885,optimal,34.51999859933923,76.11686098382216
28,30,100,129,76.30808099999999,0.0004197161179035902,0.40393681381829083,0.39146813307888806,optimal,34.599767601025235,76.25106289245744
28,15,20,34,36.113661,0.00040915701538324356,0.24672649195417762,0.23939525405876338,optimal,31.847245629260154,36.09584061571866
28,15,40,54,36.105123,0.0003971802070736885,0.43302074377425015,0.42464009299874306,optimal,32.32136119670301,36.04737616764007
28,15,60,74,35.895279,0.00040972698479890823,0.6035167719237506,0.5936713588889688,optimal,32.426103439469784,35.84481215536318
28,15,80,94,35.671872,0.0005270401015877724,0.9301433218643069,0.9192959947977215,optimal,32.45052978954482,35.65647586778538
28,15,100,114,35.505606,0.0004299650900065899,0.6922783239278942,0.6808912919368595,optimal,32.483082124887964,35.48501693584004
28,5,20,24,10.010232,0.0004070850554853678,0.2908661279361695,0.2842413899488747,optimal,28.51553231970099,10.003472998821216
28,5,40,44,9.986960999999999,0.0004737279377877712,0.3656014399603009,0.3575903750024736,optimal,28.865660275947494,9.986108979460084
28,5,60,64,9.694986,0.0006088600493967533,0.8844299260526896,0.8753030190709978,optimal,28.87485323806465,9.608543890001812
28,5,80,84,9.562314,0.0004768180660903454,1.45568523183465,1.4459677611012012,optimal,28.854519079445602,9.509981874115319
28,5,100,104,9.663681,0.000436950009316206,1.5600218269973993,1.5485994219779968,optimal,28.891637756552324,9.585539813573682
28,3,20,22,4.90848,0.0004177219234406948,0.2955373451113701,0.2890108348801732,optimal,26.674955038719407,4.859027682164983
28,3,40,42,4.948086,0.0004081660881638527,0.3670726199634373,0.35951791098341346,optimal,26.997021622581364,4.898498854858138
28,3,60,62,4.761576,0.000398874981328845,2.1776446241419762,2.169203046010807,optimal,27.02690132850281,4.76061898739013
28,3,80,82,4.653405,0.0005048890598118305,1.4783938119653612,1.4683005569968373,optimal,26.95062353182307,4.607099961205034
28,3,100,102,4.750227000000001,0.000466248020529747,3.4217234971001744,3.410082871094346,optimal,27.031319011368446,4.747959
54,90,20,109,443.89862099999993,0.000609769020229578,0.5691684780176729,0.552980424836278,optimal,71.75237070526816,443.8780552959065
54,90,40,129,444.08396099999993,0.0006224322132766247,0.9290384619962424,0.9104365662205964,optimal,72.28428347175763,443.945472
